produto;descricao;departamento;nome_departamento
3141393;Arranhador de Canto Bege São Pet;6;brinquedos-gatos
3129951;Ração Dog Chow Cães Adultos Controle de Peso Carne, Frango e Arroz;10;racoes-cachorros
3145188;Alimento Super Premium Tropical Bird Periquito Zootekna;4;passaros
1032929;Tapete Higiênico MyHug;2;higiene-limpeza-cachorros
3106202;Enfeite Sapo Coqueiro Envelhecido;7;peixes
3128442;Ração Úmida N&D Feline Prime Frango e Romã;8;racoes-gatos
3121969;Ampola Labyderm Premium Cover;2;higiene-limpeza-cachorros
3147501;Brinquedo Mordedor Osso de Borracha MaxBone Furacão Pet Azul;11;brinquedos-cachorros
3132946;Refil Carvão Ativado para Filtro HBL-701 Sun Sun;7;peixes
3110282;Cobertor Estampado Little Dogs Fábrica Pet;12;casas-camas-cachorros
3107912;Ração para Calopsita Mix Megazoo;4;passaros
1037560;Arranhador Rampa Furacão Pet;6;brinquedos-gatos
3129640;Antipulgas Simparic 10 a 20kg Cães 40mg;13;medicamentos-cachorros
1030728;Shampoo 1 Mês+ Banho do Aconchego Soft Care Baby;3;higiene-limpeza-gatos
3121713;Ração Equilíbrio Cães Adultos All Breeds Active;10;racoes-cachorros
3130027;Ração Úmida Para Gato Gastrointestinal Vetlife Farmina;8;racoes-gatos
2886287;Petisco Joy Ultra Macios Rolinho de Carne;1;petiscos-cachorros
3092844;Ração Capitão Dog Cães Adultos Sabor Carne;10;racoes-cachorros
1026387;Combo Leve Mais Pague Menos 4 Paper Jaal Pelo Preço De 3;3;higiene-limpeza-gatos
3150134;Alimento Super Premium Realbird Calopsita Zootekna;4;passaros
3130662;Ração Royal Canin Indoor 7 + Gatos Adultos;8;racoes-gatos
1024099;Petisco DogLicious Sticks Carne;1;petiscos-cachorros
3087865;Pelúcia Gato Linguinha Cinza Home Pet;11;brinquedos-cachorros
1020965;Arranhador Para Gatos Sustentável De Chão Luppet;6;brinquedos-gatos
1025232;Shampoo Forest Soul Cupuaçu Megamazon Pet Society;2;higiene-limpeza-cachorros
3098449;Tapete De Pvc/Gel Refrescante Para Cães;12;casas-camas-cachorros
3146964;Aquário Baixo Costa Mar;7;peixes
3107289;Bio Canis Probiótico para Cachorros e Gatos;13;medicamentos-cachorros
3109948;Petisco Cães Doguitos Rodízio Carne Purina 65g;1;petiscos-cachorros
3147567;Pelúcia Patinho Bege Home Pet;11;brinquedos-cachorros
3092396;Colchonete Lavável para Cães e Gatos Mokoi Rosa;12;casas-camas-cachorros
3102135;Otodem Plus Solução Otológica;13;medicamentos-cachorros
3148161;Condicionador de Água Nutricon;7;peixes
1028454;Espuma Higienizadora Limpa Carinha Pet Clean;3;higiene-limpeza-gatos
3121786;Ração Premier Formula Cães Adultos Raças Médias Sabor Frango;10;racoes-cachorros
1011667;Torre De Bolinhas Para Gatos Oikos Animal;6;brinquedos-gatos
3150082;Escada 9 Degraus Kakatoo;4;passaros
1029553;Sanitário Toalete Rosa Furacão Pet;2;higiene-limpeza-cachorros
3118664;Ograx Derme 10;13;medicamentos-cachorros
3090416;Brinquedo Mordedor Sustentável WoodnPets Amicus;11;brinquedos-cachorros
3150254;Ração Nutrópica Papagaio Gourmet;4;passaros
3140750;Petisco Bifinho Keldog Carne e Cereais Raças Pequenas;1;petiscos-cachorros
1027387;Granulado Higiênico Sílica Gel Micro Siliclean;3;higiene-limpeza-gatos
3133632;Condicionador de Água Nano-Biotopol Betta JBL;7;peixes
1016817;Shampoo Antipulgas Previn Coveli;2;higiene-limpeza-cachorros
3116827;Ração N&D Ancestral Grain Cães Senior Medium e Maxi Frango;10;racoes-cachorros
3129574;Ração Naturalis Gatos Filhotes Frango e Peixe;8;racoes-gatos
1030960;Arranhador Super Cat Relax Pop Preto Furacão Pet;6;brinquedos-gatos
3109208;Casa Mega Fácil New Alvorada Amarela;12;casas-camas-cachorros
1013862;Shampoo e Condicionador Antipulgas Cães 3 em 1 Petbrilho;2;higiene-limpeza-cachorros
3145930;Petisco Keldog Salsicha de Carne Kelco;1;petiscos-cachorros
3136390;Gaiola De Periquito Azul Imperial;4;passaros
3135664;Ração Hill's Prescription Diet Cães Adultos Cuidados com a Pele Pedaços Pequenos;10;racoes-cachorros
3111863;Tiuran Solução Sarnicida e Fungicida para Cães e Gatos Duprat;13;medicamentos-cachorros
3140902;Ração Úmida Royal Canin Digest Sensitive Gatos Adultos;8;racoes-gatos
3151787;Brinquedo Osso Flexi Bone Laranja Odontopet;11;brinquedos-cachorros
1026847;Bandeja Plástica Para Gatos FourPlastic Rosa;3;higiene-limpeza-gatos
1017159;Arranhador de Canto Marrom São Pet;6;brinquedos-gatos
3116120;Amônia Tóxica Água Doce Labcon Test 50 Testes;7;peixes
3099188;Petisco Joy Ultra Macios Picanha;1;petiscos-cachorros
3111229;Ração Special Dog Carne Plus;10;racoes-cachorros
3137904;Brinquedo Bastão Triângulo Para Aves Still Pet;4;passaros
1027656;Escova Massageadora para Banho Rosa;3;higiene-limpeza-gatos
3124785;NexGard Spectra Antipulgas e Vermífugo Cães 3,6 kg a 7,5 kg;13;medicamentos-cachorros
949646;Cama Europa Xadrez Bichinho Chic Verde;12;casas-camas-cachorros
3132076;Ração Úmida Para Gato Convalescença Vetlife Farmina;8;racoes-gatos
3084060;Brinquedo de Pelúcia Tartaruga Chalesco;11;brinquedos-cachorros
1022325;Banho a Seco Beeps;2;higiene-limpeza-cachorros
3086476;Enfeite Aquário Bob Esponja Fragata;7;peixes
1020939;Arranhador para Gatos Rampa MDF Roxo;6;brinquedos-gatos
3128134;Ração Úmida Royal Canin Castrados Gatos Adultos;8;racoes-gatos
3124777;Ograx Artro 10;13;medicamentos-cachorros
1020105;Shampoo 2 em 1 Beeps Stopinha Extrato de Aveia 500ml;2;higiene-limpeza-cachorros
3124090;Ração Royal Canin Puppy Maltês Cães Filhotes;10;racoes-cachorros
1020997;Arranhador Para Gatos 3 Bases L.A Pet;6;brinquedos-gatos
3144338;Joy Rótula Bovina Desidratada;1;petiscos-cachorros
3141667;Pelúcia Sapo Feliz Laranja Home Pet;11;brinquedos-cachorros
1028677;Bandeja Higiênica Cat Clean Furba Com 3 Peças Vermelho;3;higiene-limpeza-gatos
3136736;Lâmpada Maxxi T8 Branco;7;peixes
3129300;Gaiola Criadeira Canários Quatiguá Prata;4;passaros
3119798;Cama Pet Gorgopet Cacau;12;casas-camas-cachorros
2995389;Enfeite Ponte Trema;7;peixes
3132097;Ração Vet Life Natural Gastrointestinal para Gatos Adultos;8;racoes-gatos
3144744;Cama Firenze Bichinho Chic Azul;12;casas-camas-cachorros
1024689;Túnel para Gatos Savana;6;brinquedos-gatos
3149521;Mordedor Osso Anelado Jambo Sabor Carne;11;brinquedos-cachorros
3096964;Vermífugo Endogard Cães até 10kg;13;medicamentos-cachorros
3134022;Poleiro 1/2 Lixa Grande De Madeira Para Aves Toy For Bird;4;passaros
3128927;Ração Fórmula Natural Fresh Meat Cães Adultos Médio e Grande Cordeiro;10;racoes-cachorros
3153205;Ossinho para Cães Smartbones Chicken Mini;1;petiscos-cachorros
1028341;Shampoo Pele Sensível Sanol;2;higiene-limpeza-cachorros
1026212;Bandeja Higiênica Classic Preta Furacão Pet;3;higiene-limpeza-gatos
3145519;Brinquedo Osso Durabone Odontopet;11;brinquedos-cachorros
1028376;Colônia Beeps Blueberry Pet Society 60 ml;2;higiene-limpeza-cachorros
3106875;Ração Gran Plus Gourmet Cães Adultos Médio e Grande Ovelha e Arroz;10;racoes-cachorros
3121783;Ração Golden Gatos Adultos Carne;8;racoes-gatos
3137826;Balanço Cru para Calopsita Fabrikinha;4;passaros
3130216;Aditivo Probiótico Pet;13;medicamentos-cachorros
3136651;Planta De Seda Para Aquário 21Cm;7;peixes
2970131;Kit Com 3 Unidades De Petisco Natural Para Cães E Gatos Pé De Galinha Budopet;1;petiscos-cachorros
3133933;Tapete Gelado Cães Chalesco;12;casas-camas-cachorros
1028647;Granulado Higiênico Cat Mais Sensitive Petmais;3;higiene-limpeza-gatos
3127936;Ração Royal Canin Anallergenic Gatos Adultos;8;racoes-gatos
1028751;Banho de Gato a Seco Anti Alérgico Alergicat Cat My Pet;3;higiene-limpeza-gatos
3134056;Ração Golden Power Training para Cães Adultos Frango e Arroz;10;racoes-cachorros
3022423;Ração Premiatta Nutri Care Fish & Rice Adultos Minibits;7;peixes
1028391;Leave-in Collie Vegan Power Hidratação;2;higiene-limpeza-cachorros
2987695;Brinquedo Frango Vinil C-Pet;11;brinquedos-cachorros
3124724;Cama Pet De Canto Luna Pop Turquesa;12;casas-camas-cachorros
3129632;Neodexa F Creme;13;medicamentos-cachorros
1032471;Sticks Dingo Munchy Stix;1;petiscos-cachorros
3137839;Piusana Antibiótico Enrofloxacino 10 ml Mundo Animal;4;passaros
3101830;Antipulgas Simparic 10mg Para Cães 2,6 a 5kg;13;medicamentos-cachorros
3119768;Refil para Filtro Externo Atman;7;peixes
3126796;Brinquedo Pelúcia Coala C-Pet;11;brinquedos-cachorros
3137689;Ração Mistura Papagaio e Maritaca Prefere;4;passaros
1020090;Condicionador Hydra Brilho e Desembaraço Pet Society;2;higiene-limpeza-cachorros
3113771;Toca Selvagem Marrom Bichinho Chic;12;casas-camas-cachorros
3152591;Petisco Biscoito Joy Cook Filhotes Mini;1;petiscos-cachorros
3104428;Ração Origens Cães Adultos Raças Específicas Labrador e Golden;10;racoes-cachorros
1026386;Bandeja Higiênica Classic Rosa Furacão Pet;3;higiene-limpeza-gatos
3132049;Ração Gran Plus Menu Gatos Adultos Castrados Salmão e Arroz;8;racoes-gatos
3125414;Enfeite Planta Plástica Lester Verde;7;peixes
1026513;Colônia Beeps Maça Verde Pet Society 60 ml;2;higiene-limpeza-cachorros
1032554;Osso Nó 6-7 LL Pet;1;petiscos-cachorros
3104634;Shampoo Dermogen Agener;13;medicamentos-cachorros
3131616;Ração Pro Plan Cães Adultos Médios e Grandes Sensitive Skin Salmão;10;racoes-cachorros
3150125;Brinquedo De madeira Para Aves Espelho Toy For Bird;4;passaros
3108637;Ração Úmida Pet Delícia Gatos Hipercalórica;8;racoes-gatos
1034229;Shampoo para Gatos Matinho Cat Zone;3;higiene-limpeza-gatos
3144600;Brinquedo de Pelúcia Macaco Kelev Jambo Azul;11;brinquedos-cachorros
3132108;Ração Farmina N&D Prime Gatos Adultos Castrados Frango e Romã;8;racoes-gatos
3152111;Petisco Extra Life Dog Chow Adultos Minis e Pequenos;1;petiscos-cachorros
3146907;Labcon Cloro Test Alcon;7;peixes
3139920;Comedouro para Pássaros Livres com Telhado Madeira Natural 2 Bandeja Uirapuru;4;passaros
3121661;Ração Quatree Supreme Cães Adulto Todas As Raças;10;racoes-cachorros
3124637;Caminha Para Cachorro Impermeável Cochilo Pet Chumbo;12;casas-camas-cachorros
1027516;Areia Higiênica Kets Finíssimo;3;higiene-limpeza-gatos
3114006;Vermífugo Canex Plus 3;13;medicamentos-cachorros
3147492;Brinquedo Pelúcia Macaco Barkaboo Laranja;11;brinquedos-cachorros
3139742;Pente com Navalha para Cães Western;2;higiene-limpeza-cachorros
3137587;Ninho de Corda Animalíssimo;4;passaros
1033428;Areia Kets Bio-D Para Gatos;3;higiene-limpeza-gatos
3108873;Ração Quatree Supreme Cães Adultos Raças Pequenas 3kg + Bolinha;10;racoes-cachorros
3131538;Ração Vet Life Natural Feline Obesity;8;racoes-gatos
3120551;Brinquedo Dentalbone Argola Odontopet;11;brinquedos-cachorros
3151841;Mordedor Natural Cães GoodLovin Casco Bovino;1;petiscos-cachorros
1026534;Lenços Umedecidos Pets Chalesco;2;higiene-limpeza-cachorros
2990829;Ração Novobits JBL;7;peixes
3098921;Giardicid Suspensão;13;medicamentos-cachorros
3144795;Ração Whiskas Gatos Adultos Carne;8;racoes-gatos
3128292;Antibiótico Agemoxi CL 50 mg Cães e Gatos;13;medicamentos-cachorros
3146954;Ração Carnivoros Superficie M Nutricon;7;peixes
3151345;Petisco Bilisko Palito Fino de Carne para Cães;1;petiscos-cachorros
2161710215;Loção Hydra Pet Spa Senses Bliss Pet Society;2;higiene-limpeza-cachorros
3147702;Farinhada Farimix Criador 27 S.P Zootekna;4;passaros
1031982;Areia Higiênica Para Gatos Golden Breeze Super Premium;3;higiene-limpeza-gatos
3108902;Ração Premier Nutrição Clínica Renal Cães Adultos;10;racoes-cachorros
3130692;Brinquedo Pelúcia Elefante Cinza C-Pet;11;brinquedos-cachorros
3145486;Manta Pet para Cães e Gatos HomeZoo - Azul Marinho;12;casas-camas-cachorros
3150104;Brinquedo De madeira Para Aves Capela Mini Toy For Bird;4;passaros
981829;Cama Europa Folhagem Bichinho Chic Cinza;12;casas-camas-cachorros
3129567;Ração Royal Canin Bolas de Pelo Gatos Adultos;8;racoes-gatos
1026590;Shampoo Branqueador Beeps Pet Society;2;higiene-limpeza-cachorros
3130688;Antipulgas e Carrapatos Frontline Topspot para Cães de 1 a 10 kg;13;medicamentos-cachorros
3150865;Bifinho Cães Origem Natural Sensations Blueberry e Kefir;1;petiscos-cachorros
3116865;Ração Cibau Cães Filhotes Raças Médias;10;racoes-cachorros
1033177;Granulado Sanitário para Gatos Perfumado Pipicat Floral;3;higiene-limpeza-gatos
3128653;Rede para Aquário Vigo Ar;7;peixes
3136775;Brinquedo Borracha Frisbee Furacão Pet Vermelho;11;brinquedos-cachorros
3113074;Pelúcia Animais Dinossauro Para Pet - Oikos Animal;11;brinquedos-cachorros
3086791;Ração Habitat Cascudos Poytara;7;peixes
3094247;Petisco Pet Delícia Antiox Sticks;1;petiscos-cachorros
3109153;Cama New Canadá Flicks Bege;12;casas-camas-cachorros
3092840;Ração Premier Nutrição Clínica Cães Hipoalergênico Pequeno Porte Cordeiro e Arroz;10;racoes-cachorros
1026585;Banho a Seco 1 Mês+ Spray dos Sonhos Soft Care Baby;2;higiene-limpeza-cachorros
1033376;Creme Dental Guard Suave Abrasão Soft Care;3;higiene-limpeza-gatos
3093943;Prediderm 20 mg;13;medicamentos-cachorros
3142320;Ração Hill's Science Diet Gatos Filhotes Frango;8;racoes-gatos
3138765;Brinquedo para Aves Balanço Colorido Real Brinquedos Pet;4;passaros
1032091;Tapete Higiênico Good Pad;2;higiene-limpeza-cachorros
3146821;Ração Poytara Black Line Colors Flakes;7;peixes
3124930;Caminha Retangular Eco Flora Jacarandá Azul Pacco Puppy;12;casas-camas-cachorros
1033110;Areia para Gatos Like Cat Granulado Higiênico de Madeira;3;higiene-limpeza-gatos
3124154;Papinha Nutrópica para Calopsita;4;passaros
3136667;Mordedor de Pelúcia Spiky Ball Caranguejo Jambo;11;brinquedos-cachorros
3151585;Ração Royal Canin Light Gatos Adultos;8;racoes-gatos
3137644;Ração Qualiday Cães Filhotes Raças Médias e Grandes Frango;10;racoes-cachorros
2851549;Vermífugo Canex Composto;13;medicamentos-cachorros
3150770;Bifinho Cães Origem Natural Sensations Kiwi e Kefir;1;petiscos-cachorros
3139227;Ração Premier Fórmula Cães Sênior Raças Grandes Cordeiro;10;racoes-cachorros
