DATA,CMV,ESTOQUE_VALOR,ESTOQUE_QTDE,VENDA_VALOR,VENDA_QTDE,MARGEM_FINAL,VENDA_LIQUIDA_FINAL,PRODUTO,LOJA
2022-09-11,"0,0","322,42","1,0","0,0","0,0","0,0","0,0",3139111,48
2022-09-11,"0,0","323,49","1,0","0,0","0,0","0,0","0,0",3139111,35
2022-09-11,"0,0","330,71999999999997","1,0","0,0","0,0","0,0","0,0",3139111,18
2022-09-11,"0,0","13,260000000000002","1,0","0,0","0,0","0,0","0,0",1026429,84
2022-09-11,"0,0","343,40999999999997","1,0","0,0","0,0","0,0","0,0",3139111,25
2022-09-11,"0,0","316,04","1,0","0,0","0,0","0,0","0,0",3139111,1
2022-09-11,"0,0","234,15","2,0","0,0","0,0","0,0","0,0",3134040,59
2022-09-11,"0,0","247,59","1,0","0,0","0,0","0,0","0,0",3139111,13
2022-09-11,"0,0","13,260000000000002","1,0","0,0","0,0","0,0","0,0",1026429,33
2022-09-11,"0,0","13,260000000000002","1,0","0,0","0,0","0,0","0,0",1026429,28
2022-09-11,"0,0","232,59","2,0","0,0","0,0","0,0","0,0",3134040,38
2022-09-11,"0,0","13,27","1,0","0,0","0,0","0,0","0,0",1026429,10
2022-09-11,"0,0","330,85","1,0","0,0","0,0","0,0","0,0",3139111,44
2022-09-11,"0,0","330,74","1,0","0,0","0,0","0,0","0,0",3139111,49
2022-09-11,"0,0","330,83","1,0","0,0","0,0","0,0","0,0",3139111,62
2022-09-11,"0,0","229,13","1,0","0,0","0,0","0,0","0,0",3139111,15
2022-09-11,"0,0","247,01999999999998","1,0","0,0","0,0","0,0","0,0",3139111,21
2022-09-11,"0,0","330,98","1,0","0,0","0,0","0,0","0,0",3139111,3
2022-09-11,"0,0","245,51999999999998","1,0","0,0","0,0","0,0","0,0",3139111,4
2022-09-11,"0,0","245,72","1,0","0,0","0,0","0,0","0,0",3139111,46
2022-09-11,"0,0","250,89","1,0","0,0","0,0","0,0","0,0",3139111,31
2022-09-11,"0,0","325,03","1,0","0,0","0,0","0,0","0,0",3139111,29
2022-09-11,"0,0","330,83","1,0","0,0","0,0","0,0","0,0",3139111,106
2022-09-11,"0,0","228,53","2,0","0,0","0,0","0,0","0,0",3134040,11
2022-09-11,"0,0","228,54","2,0","0,0","0,0","0,0","0,0",3134040,4
2022-09-11,"0,0","229,6","2,0","0,0","0,0","0,0","0,0",3134040,41
2022-09-11,"0,0","229,6","2,0","0,0","0,0","0,0","0,0",3134040,31
2022-09-11,"0,0","231,34","2,0","0,0","0,0","0,0","0,0",3134040,36
2022-09-11,"0,0","228,53","2,0","0,0","0,0","0,0","0,0",3134040,91
2022-09-11,"0,0","232,59","2,0","0,0","0,0","0,0","0,0",3134040,56
2022-09-11,"0,0","231,09","2,0","0,0","0,0","0,0","0,0",3134040,99
2022-09-11,"0,0","216,0","2,0","0,0","0,0","0,0","0,0",3134040,2
2022-09-11,"0,0","56,050000000000004","3,0","0,0","0,0","0,0","0,0",3134923,89
2022-09-11,"0,0","231,09","2,0","0,0","0,0","0,0","0,0",3134040,19
2022-09-11,"0,0","56,27","3,0","0,0","0,0","0,0","0,0",3134923,93
2022-09-11,"0,0","5,23","1,0","0,0","0,0","0,0","0,0",3135954,9
2022-09-11,"0,0","12,350000000000001","1,0","0,0","0,0","0,0","0,0",2994923,72
2022-09-11,"0,0","9,559999999999999","1,0","0,0","0,0","0,0","0,0",2994923,46
2022-09-11,"0,0","231,07999999999998","2,0","0,0","0,0","0,0","0,0",3134040,52
2022-09-11,"0,0","8,19","1,0","0,0","0,0","0,0","0,0",3127330,106
2022-09-11,"0,0","7,36","1,0","0,0","0,0","0,0","0,0",3111074,5
2022-09-11,"0,0","7,38","1,0","0,0","0,0","0,0","0,0",3111074,11
2022-09-11,"0,0","23,169999999999998","1,0","0,0","0,0","0,0","0,0",1031451,12
2022-09-11,"0,0","25,029999999999998","1,0","0,0","0,0","0,0","0,0",1031451,61
2022-09-11,"0,0","25,029999999999998","1,0","0,0","0,0","0,0","0,0",1031451,31
2022-09-11,"0,0","25,029999999999998","1,0","0,0","0,0","0,0","0,0",1031451,67
2022-09-11,"0,0","23,259999999999998","1,0","0,0","0,0","0,0","0,0",1029129,95
2022-09-11,"0,0","23,259999999999998","1,0","0,0","0,0","0,0","0,0",1029129,91
2022-09-11,"0,0","23,259999999999998","1,0","0,0","0,0","0,0","0,0",1029129,111
2022-09-11,"0,0","23,259999999999998","1,0","0,0","0,0","0,0","0,0",1029129,23
2022-09-11,"0,0","23,27","1,0","0,0","0,0","0,0","0,0",1029129,29
2022-09-11,"0,0","23,259999999999998","1,0","0,0","0,0","0,0","0,0",1029129,116
2022-09-11,"0,0","23,259999999999998","1,0","0,0","0,0","0,0","0,0",1029129,34
2022-09-11,"67,58","0,0","0,0","102,9","4,0","7,31","76,89",3128462,70
2022-09-11,"0,0","24,83","1,0","0,0","0,0","0,0","0,0",3088611,8
2022-09-11,"0,0","23,919999999999998","1,0","0,0","0,0","0,0","0,0",3088611,51
2022-09-11,"0,0","24,369999999999997","1,0","0,0","0,0","0,0","0,0",3088611,103
2022-09-11,"0,0","10,99","1,0","0,0","0,0","0,0","0,0",3141415,8
2022-09-11,"0,0","10,99","1,0","0,0","0,0","0,0","0,0",3141415,14
2022-09-11,"0,0","10,99","1,0","0,0","0,0","0,0","0,0",3141415,21
2022-09-11,"0,0","10,99","1,0","0,0","0,0","0,0","0,0",3141415,11
2022-09-11,"0,0","10,99","1,0","0,0","0,0","0,0","0,0",3141415,46
2022-09-11,"0,0","10,99","1,0","0,0","0,0","0,0","0,0",3141415,52
2022-09-11,"0,0","46,18","7,0","0,0","0,0","0,0","0,0",2854934,18
2022-09-11,"0,0","27,189999999999998","7,0","0,0","0,0","0,0","0,0",2854934,25
2022-09-11,"7,42","69,86","9,0","16,13","1,0","6,87","16,29",3143820,57
2022-09-11,"7,33","61,75","8,0","16,13","1,0","6,96","16,29",3143820,74
2022-09-11,"0,0","437,93","1,0","0,0","0,0","0,0","0,0",3128612,57
2022-09-11,"0,0","430,36","1,0","0,0","0,0","0,0","0,0",3128612,5
2022-09-11,"0,0","320,95","1,0","0,0","0,0","0,0","0,0",3128612,15
2022-09-11,"0,0","24,98","1,0","0,0","0,0","0,0","0,0",3088611,58
2022-09-11,"0,0","24,75","1,0","0,0","0,0","0,0","0,0",3088611,20
2022-09-11,"0,0","24,63","1,0","0,0","0,0","0,0","0,0",3088611,91
2022-09-11,"0,0","25,07","1,0","0,0","0,0","0,0","0,0",3088611,37
2022-09-11,"0,0","25,24","1,0","0,0","0,0","0,0","0,0",3088611,114
2022-09-11,"0,0","25,06","1,0","0,0","0,0","0,0","0,0",3088611,2
2022-09-11,"6,8","50,760000000000005","7,0","16,13","1,0","7,49","16,29",3143820,18
2022-09-11,"5,59","53,410000000000004","9,0","16,13","1,0","6,18","13,77",3143820,14
2022-09-11,"4,03","91,89999999999999","22,0","10,13","1,0","3,37","9,399999999999999",3146985,39
2022-09-11,"5,62","93,02","16,0","16,13","1,0","6,1499999999999995","13,77",3143820,92
2022-09-11,"0,0","9,43","4,0","0,0","0,0","0,0","0,0",2886287,30
2022-09-11,"0,0","8,99","4,0","0,0","0,0","0,0","0,0",2886287,73
2022-09-11,"3,85","45,43","11,0","15,13","1,0","7,1899999999999995","13,04",1031152,5
2022-09-11,"0,0","5,21","1,0","0,0","0,0","0,0","0,0",3135954,10
2022-09-11,"3,85","37,760000000000005","9,0","15,13","1,0","7,1899999999999995","13,04",1031152,25
2022-09-11,"5,09","38,730000000000004","7,0","16,13","1,0","6,68","13,77",3143820,63
2022-09-11,"0,0","9,11","4,0","0,0","0,0","0,0","0,0",2886287,80
2022-09-11,"0,0","5,05","1,0","0,0","0,0","0,0","0,0",3135954,62
2022-09-11,"0,0","5,05","1,0","0,0","0,0","0,0","0,0",3135954,52
2022-09-11,"0,0","36,86","7,0","0,0","0,0","0,0","0,0",2854934,5
2022-09-11,"0,0","27,189999999999998","7,0","0,0","0,0","0,0","0,0",2854934,41
2022-09-11,"24,13","184,1","15,0","42,12","2,0","13,74","39,870000000000005",3146446,28
2022-09-11,"292,66","0,0","0,0","402,12","2,0","71,91","366,57",2990472,6
2022-09-11,"284,78","715,06","5,0","402,12","2,0","79,79","366,57",2990472,3
2022-09-11,"0,0","12,989999999999998","1,0","0,0","0,0","0,0","0,0",3133693,48
2022-09-11,"0,0","45,730000000000004","7,0","0,0","0,0","0,0","0,0",2854934,34
2022-09-11,"0,0","103,05","7,0","0,0","0,0","0,0","0,0",1033407,30
2022-09-11,"0,0","106,44999999999999","7,0","0,0","0,0","0,0","0,0",1033407,1
2022-09-11,"0,0","106,44","7,0","0,0","0,0","0,0","0,0",1033407,7
2022-09-11,"0,0","69,58999999999999","7,0","0,0","0,0","0,0","0,0",1033407,93
2022-09-11,"0,0","76,11999999999999","7,0","0,0","0,0","0,0","0,0",1033407,33
2022-09-11,"0,0","102,32","7,0","0,0","0,0","0,0","0,0",1033407,19
2022-09-11,"0,0","67,56","7,0","0,0","0,0","0,0","0,0",3137812,57
2022-09-11,"0,0","80,31","7,0","0,0","0,0","0,0","0,0",3137812,25
2022-09-11,"0,0","197,74","13,0","0,0","0,0","0,0","0,0",3138765,14
2022-09-11,"0,0","76,25999999999999","7,0","0,0","0,0","0,0","0,0",3137812,3
2022-09-11,"0,0","205,64","13,0","0,0","0,0","0,0","0,0",3138765,41
2022-09-11,"0,0","255,62","7,0","0,0","0,0","0,0","0,0",3140864,2
2022-09-11,"0,0","62,03","7,0","0,0","0,0","0,0","0,0",3137812,19
2022-09-11,"0,0","215,78","13,0","0,0","0,0","0,0","0,0",2998525,88
2022-09-11,"0,0","212,68","13,0","0,0","0,0","0,0","0,0",2998525,47
2022-09-11,"0,0","106,13","13,0","0,0","0,0","0,0","0,0",3129770,20
2022-09-11,"18,91","154,45","8,0","38,13","1,0","8,14","29,05",3128462,7
2022-09-11,"0,0","141,28","1,0","0,0","0,0","0,0","0,0",3103915,74
2022-09-11,"0,0","149,53","1,0","0,0","0,0","0,0","0,0",3103915,18
2022-09-11,"0,0","129,76","1,0","0,0","0,0","0,0","0,0",3103915,72
2022-09-11,"0,0","164,43","1,0","0,0","0,0","0,0","0,0",3103915,73
2022-09-11,"0,0","175,44","1,0","0,0","0,0","0,0","0,0",3103915,71
2022-09-11,"0,0","136,13","1,0","0,0","0,0","0,0","0,0",3103915,44
2022-09-11,"0,0","109,91","1,0","0,0","0,0","0,0","0,0",3103915,40
2022-09-11,"0,0","168,76","1,0","0,0","0,0","0,0","0,0",3103915,53
2022-09-11,"0,0","136,23","1,0","0,0","0,0","0,0","0,0",3103915,12
2022-09-11,"0,0","116,19","1,0","0,0","0,0","0,0","0,0",3103915,109
2022-09-11,"0,0","18,24","4,0","0,0","0,0","0,0","0,0",3124362,77
2022-09-11,"0,0","166,16","1,0","0,0","0,0","0,0","0,0",3103915,86
2022-09-11,"0,0","86,14","1,0","0,0","0,0","0,0","0,0",3103915,11
2022-09-11,"0,0","113,35","1,0","0,0","0,0","0,0","0,0",3103915,112
2022-09-11,"0,0","184,29999999999998","13,0","0,0","0,0","0,0","0,0",2998525,59
2022-09-11,"0,0","123,25999999999999","1,0","0,0","0,0","0,0","0,0",3103915,46
2022-09-11,"0,0","237,76999999999998","6,0","0,0","0,0","0,0","0,0",3116718,12
2022-09-11,"0,0","238,79999999999998","6,0","0,0","0,0","0,0","0,0",3116718,32
2022-09-11,"0,0","219,04","6,0","0,0","0,0","0,0","0,0",3116718,21
2022-09-11,"0,0","196,98","6,0","0,0","0,0","0,0","0,0",3116718,24
2022-09-11,"0,0","149,04999999999998","1,0","0,0","0,0","0,0","0,0",3134670,98
2022-09-11,"0,0","149,04999999999998","1,0","0,0","0,0","0,0","0,0",3134670,89
2022-09-11,"0,0","149,04999999999998","1,0","0,0","0,0","0,0","0,0",3134670,101
2022-09-11,"0,0","149,04999999999998","1,0","0,0","0,0","0,0","0,0",3134670,32
2022-09-11,"0,0","149,04999999999998","1,0","0,0","0,0","0,0","0,0",3134670,20
2022-09-11,"0,0","149,04999999999998","1,0","0,0","0,0","0,0","0,0",3134670,60
2022-09-11,"0,0","149,04999999999998","1,0","0,0","0,0","0,0","0,0",3134670,46
2022-09-11,"0,0","149,04999999999998","1,0","0,0","0,0","0,0","0,0",3134670,41
2022-09-11,"0,0","149,04999999999998","1,0","0,0","0,0","0,0","0,0",3134670,67
2022-09-11,"0,0","149,04999999999998","1,0","0,0","0,0","0,0","0,0",3134670,36
2022-09-11,"0,0","149,04999999999998","1,0","0,0","0,0","0,0","0,0",3134670,17
2022-09-11,"0,0","117,16","7,0","0,0","0,0","0,0","0,0",3130927,44
2022-09-11,"0,0","215,82999999999998","6,0","0,0","0,0","0,0","0,0",3116718,85
2022-09-11,"0,0","106,47999999999999","6,0","0,0","0,0","0,0","0,0",3139003,16
2022-09-11,"0,0","106,47999999999999","6,0","0,0","0,0","0,0","0,0",3139003,31
2022-09-11,"0,0","110,0","7,0","0,0","0,0","0,0","0,0",3139284,94
2022-09-11,"0,0","64,06","1,0","0,0","0,0","0,0","0,0",3099976,35
2022-09-11,"0,0","69,72999999999999","1,0","0,0","0,0","0,0","0,0",3099976,83
2022-09-11,"0,0","64,22","1,0","0,0","0,0","0,0","0,0",3099976,34
2022-09-11,"0,0","68,86","15,0","0,0","0,0","0,0","0,0",1012251,85
2022-09-11,"0,0","136,32999999999998","15,0","0,0","0,0","0,0","0,0",2915262,48
2022-09-11,"0,0","137,32999999999998","15,0","0,0","0,0","0,0","0,0",2915262,8
2022-09-11,"0,0","142,23","6,0","0,0","0,0","0,0","0,0",1033183,60
2022-09-11,"0,0","620,9","15,0","0,0","0,0","0,0","0,0",3118491,26
2022-09-11,"0,0","409,93","15,0","0,0","0,0","0,0","0,0",1033218,30
2022-09-11,"0,0","98,41","15,0","0,0","0,0","0,0","0,0",2915262,100
2022-09-11,"5,39","40,85","7,0","14,13","1,0","4,92","12,31",3132780,23
2022-09-11,"5,08","23,439999999999998","4,0","14,13","1,0","5,23","12,31",3132780,2
2022-09-11,"5,08","18,37","3,0","14,13","1,0","5,35","12,43",3132780,29
2022-09-11,"14,53","46,7","3,0","32,129999999999995","1,0","8,280000000000001","24,81",3116126,9
2022-09-11,"12,99","81,1","6,0","32,129999999999995","1,0","13,19","28,18",3116126,109
2022-09-11,"13,83","72,25999999999999","5,0","32,129999999999995","1,0","9,879999999999999","25,71",3116126,29
2022-09-11,"13,96","86,92","6,0","32,129999999999995","1,0","9,75","25,71",3116126,37
2022-09-11,"0,0","36,59","3,0","0,0","0,0","0,0","0,0",3141854,13
2022-09-11,"0,0","49,410000000000004","3,0","0,0","0,0","0,0","0,0",3141854,71
2022-09-11,"16,58","69,46","4,0","32,129999999999995","1,0","6,83","25,41",3116126,48
2022-09-11,"0,0","36,56","3,0","0,0","0,0","0,0","0,0",3141854,68
2022-09-11,"0,0","48,28","3,0","0,0","0,0","0,0","0,0",3141854,11
2022-09-11,"15,39","49,28","3,0","32,129999999999995","1,0","8,02","25,41",3116126,85
2022-09-11,"0,0","49,370000000000005","3,0","0,0","0,0","0,0","0,0",3141854,60
2022-09-11,"0,0","36,59","3,0","0,0","0,0","0,0","0,0",3141854,90
2022-09-11,"0,0","14,350000000000001","1,0","0,0","0,0","0,0","0,0",3131149,42
2022-09-11,"0,0","13,559999999999999","1,0","0,0","0,0","0,0","0,0",3131149,9
2022-09-11,"0,0","10,649999999999999","1,0","0,0","0,0","0,0","0,0",1010865,30
2022-09-11,"0,0","10,649999999999999","1,0","0,0","0,0","0,0","0,0",1010865,44
2022-09-11,"0,0","10,649999999999999","1,0","0,0","0,0","0,0","0,0",1010865,49
2022-09-11,"0,0","10,649999999999999","1,0","0,0","0,0","0,0","0,0",1010865,15
2022-09-11,"0,0","161,88","4,0","0,0","0,0","0,0","0,0",3102538,6
2022-09-11,"0,0","353,21999999999997","3,0","0,0","0,0","0,0","0,0",3131003,26
2022-09-11,"0,0","146,9","6,0","0,0","0,0","0,0","0,0",1033183,33
2022-09-11,"0,0","146,89","6,0","0,0","0,0","0,0","0,0",1033183,28
2022-09-11,"0,0","18,27","1,0","0,0","0,0","0,0","0,0",3128462,94
2022-09-11,"0,0","71,69","1,0","0,0","0,0","0,0","0,0",3129330,103
2022-09-11,"0,0","103,24","1,0","0,0","0,0","0,0","0,0",3129330,102
2022-09-11,"0,0","60,71","4,0","0,0","0,0","0,0","0,0",2996230,62
2022-09-11,"0,0","18,35","3,0","0,0","0,0","0,0","0,0",1027308,39
2022-09-11,"0,0","18,36","3,0","0,0","0,0","0,0","0,0",1027308,11
2022-09-11,"0,0","18,36","3,0","0,0","0,0","0,0","0,0",1027308,23
2022-09-11,"0,0","18,72","1,0","0,0","0,0","0,0","0,0",1030418,57
2022-09-11,"0,0","18,72","1,0","0,0","0,0","0,0","0,0",1030418,48
2022-09-11,"0,0","18,37","3,0","0,0","0,0","0,0","0,0",1027308,9
2022-09-11,"0,0","18,72","1,0","0,0","0,0","0,0","0,0",1030418,35
2022-09-11,"0,0","18,72","1,0","0,0","0,0","0,0","0,0",1030418,30
2022-09-11,"0,0","18,37","3,0","0,0","0,0","0,0","0,0",1027308,25
2022-09-11,"0,0","18,72","1,0","0,0","0,0","0,0","0,0",1030418,25
2022-09-11,"0,0","18,37","3,0","0,0","0,0","0,0","0,0",1027308,12
2022-09-11,"0,0","18,72","1,0","0,0","0,0","0,0","0,0",1030418,8
2022-09-11,"0,0","18,72","1,0","0,0","0,0","0,0","0,0",1030418,40
2022-09-11,"0,0","18,72","1,0","0,0","0,0","0,0","0,0",1030418,47
2022-09-11,"0,0","18,37","3,0","0,0","0,0","0,0","0,0",1027308,61
2022-09-11,"0,0","18,72","1,0","0,0","0,0","0,0","0,0",1030418,12
2022-09-11,"0,0","18,37","3,0","0,0","0,0","0,0","0,0",1027308,33
2022-09-11,"0,0","18,37","3,0","0,0","0,0","0,0","0,0",1027308,95
2022-09-11,"0,0","18,72","1,0","0,0","0,0","0,0","0,0",1030418,68
2022-09-11,"0,0","17,79","2,0","0,0","0,0","0,0","0,0",3130827,81
2022-09-11,"0,0","18,72","1,0","0,0","0,0","0,0","0,0",1030418,21
2022-09-11,"0,0","18,72","1,0","0,0","0,0","0,0","0,0",1030418,24
2022-09-11,"0,0","18,72","1,0","0,0","0,0","0,0","0,0",1030418,4
2022-09-11,"0,0","18,72","1,0","0,0","0,0","0,0","0,0",1030418,46
2022-09-11,"0,0","18,72","1,0","0,0","0,0","0,0","0,0",1030418,41
2022-09-11,"0,0","18,72","1,0","0,0","0,0","0,0","0,0",1030418,82
2022-09-11,"0,0","18,72","1,0","0,0","0,0","0,0","0,0",1030418,33
2022-09-11,"0,0","18,12","2,0","0,0","0,0","0,0","0,0",3130827,86
2022-09-11,"0,0","18,72","1,0","0,0","0,0","0,0","0,0",1030418,23
2022-09-11,"0,0","18,72","1,0","0,0","0,0","0,0","0,0",1030418,34
2022-09-11,"0,0","18,72","1,0","0,0","0,0","0,0","0,0",1030418,19
2022-09-11,"0,0","18,72","1,0","0,0","0,0","0,0","0,0",1030418,52
2022-09-11,"12,07","135,84","11,0","22,13","1,0","7,66","21,73",3146446,30
2022-09-11,"12,12","27,38","2,0","22,13","1,0","7,609999999999999","21,73",3146446,9
2022-09-11,"12,12","124,38","10,0","22,13","1,0","7,609999999999999","21,73",3146446,25
2022-09-11,"0,0","93,13","6,0","0,0","0,0","0,0","0,0",3144969,20
2022-09-11,"0,0","138,64","6,0","0,0","0,0","0,0","0,0",3144969,23
2022-09-11,"0,0","14,350000000000001","1,0","0,0","0,0","0,0","0,0",3131149,32
2022-09-11,"0,0","13,39","1,0","0,0","0,0","0,0","0,0",3131149,65
2022-09-11,"0,0","167,68","6,0","0,0","0,0","0,0","0,0",3130053,9
2022-09-11,"0,0","13,39","1,0","0,0","0,0","0,0","0,0",3131149,97
2022-09-11,"0,0","13,39","1,0","0,0","0,0","0,0","0,0",3131149,111
2022-09-11,"0,0","177,66","6,0","0,0","0,0","0,0","0,0",3130053,13
2022-09-11,"0,0","170,69","6,0","0,0","0,0","0,0","0,0",3130053,8
2022-09-11,"0,0","183,0","6,0","0,0","0,0","0,0","0,0",3130053,93
2022-09-11,"0,0","183,04","6,0","0,0","0,0","0,0","0,0",3130053,68
2022-09-11,"0,0","7,72","1,0","0,0","0,0","0,0","0,0",3132840,57
2022-09-11,"0,0","7,72","1,0","0,0","0,0","0,0","0,0",3132840,73
2022-09-11,"0,0","8,899999999999999","1,0","0,0","0,0","0,0","0,0",3132840,13
2022-09-11,"0,0","8,280000000000001","1,0","0,0","0,0","0,0","0,0",3132840,62
2022-09-11,"0,0","14,66","3,0","0,0","0,0","0,0","0,0",2991472,71
2022-09-11,"0,0","76,77","13,0","0,0","0,0","0,0","0,0",3094873,86
2022-09-11,"0,0","85,81","6,0","0,0","0,0","0,0","0,0",3145452,48
2022-09-11,"0,0","59,92","13,0","0,0","0,0","0,0","0,0",1032049,14
2022-09-11,"0,0","118,92999999999999","6,0","0,0","0,0","0,0","0,0",3145452,91
2022-09-11,"0,0","23,4","2,0","0,0","0,0","0,0","0,0",1029720,42
2022-09-11,"0,0","23,4","2,0","0,0","0,0","0,0","0,0",1029720,48
2022-09-11,"0,0","23,4","2,0","0,0","0,0","0,0","0,0",1029720,35
2022-09-11,"0,0","81,19","13,0","0,0","0,0","0,0","0,0",3094873,87
2022-09-11,"0,0","80,14999999999999","13,0","0,0","0,0","0,0","0,0",3094873,34
2022-09-11,"0,0","84,94999999999999","13,0","0,0","0,0","0,0","0,0",3094873,54
2022-09-11,"0,0","23,4","2,0","0,0","0,0","0,0","0,0",1029720,25
2022-09-11,"0,0","23,4","2,0","0,0","0,0","0,0","0,0",1029720,44
2022-09-11,"0,0","23,4","2,0","0,0","0,0","0,0","0,0",1029720,8
2022-09-11,"0,0","23,4","2,0","0,0","0,0","0,0","0,0",1029720,47
2022-09-11,"0,0","70,14999999999999","4,0","0,0","0,0","0,0","0,0",2996230,27
2022-09-11,"0,0","23,4","2,0","0,0","0,0","0,0","0,0",1029720,21
2022-09-11,"3,4","20,13","5,0","12,13","1,0","5,46","10,86",3139266,47
2022-09-11,"0,0","7,72","1,0","0,0","0,0","0,0","0,0",3132840,101
2022-09-11,"0,0","27,459999999999997","3,0","0,0","0,0","0,0","0,0",1016881,104
2022-09-11,"0,0","27,47","3,0","0,0","0,0","0,0","0,0",1016881,2
2022-09-11,"0,0","2825,09","16,0","0,0","0,0","0,0","0,0",2998517,17
2022-09-11,"0,0","47,57","3,0","0,0","0,0","0,0","0,0",3093295,27
2022-09-11,"0,0","8,01","1,0","0,0","0,0","0,0","0,0",3132840,65
2022-09-11,"0,0","55,43","3,0","0,0","0,0","0,0","0,0",3093295,45
2022-09-11,"0,0","55,43","3,0","0,0","0,0","0,0","0,0",3093295,12
2022-09-11,"0,0","9,26","1,0","0,0","0,0","0,0","0,0",3132840,94
2022-09-11,"0,0","23,4","2,0","0,0","0,0","0,0","0,0",1029720,38
2022-09-11,"0,0","23,4","2,0","0,0","0,0","0,0","0,0",1029720,11
2022-09-11,"0,0","23,4","2,0","0,0","0,0","0,0","0,0",1029720,20
2022-09-11,"0,0","23,4","2,0","0,0","0,0","0,0","0,0",1029720,41
2022-09-11,"0,0","23,4","2,0","0,0","0,0","0,0","0,0",1029720,33
2022-09-11,"0,0","23,4","2,0","0,0","0,0","0,0","0,0",1029720,91
2022-09-11,"0,0","23,4","2,0","0,0","0,0","0,0","0,0",1029720,19
2022-09-11,"0,0","53,900000000000006","3,0","0,0","0,0","0,0","0,0",3141235,57
2022-09-11,"0,0","53,910000000000004","3,0","0,0","0,0","0,0","0,0",3141235,18
2022-09-11,"0,0","55,61","3,0","0,0","0,0","0,0","0,0",3141235,73
2022-09-11,"0,0","53,910000000000004","3,0","0,0","0,0","0,0","0,0",3141235,101
2022-09-11,"0,0","56,03","3,0","0,0","0,0","0,0","0,0",3141235,53
2022-09-11,"11,22","14,350000000000001","1,0","42,13","1,0","19,46","32,68",1031281,39
2022-09-11,"0,0","36,78","3,0","0,0","0,0","0,0","0,0",1031353,4
2022-09-11,"0,0","55,720000000000006","3,0","0,0","0,0","0,0","0,0",3141235,38
2022-09-11,"0,0","41,99","3,0","0,0","0,0","0,0","0,0",3141235,33
2022-09-11,"16,55","19,669999999999998","1,0","32,129999999999995","1,0","6,859999999999999","25,41",3116126,57
2022-09-11,"16,45","19,57","1,0","32,129999999999995","1,0","6,96","25,41",3116126,42
2022-09-11,"14,56","17,68","1,0","32,129999999999995","1,0","9,15","25,71",3116126,97
2022-09-11,"15,37","18,49","1,0","32,129999999999995","1,0","8,040000000000001","25,41",3116126,11
2022-09-11,"15,44","18,56","1,0","32,129999999999995","1,0","7,97","25,41",3116126,22
2022-09-11,"15,39","18,51","1,0","32,129999999999995","1,0","8,02","25,41",3116126,95
2022-09-11,"0,0","166,59","4,0","0,0","0,0","0,0","0,0",3102538,73
2022-09-11,"0,0","21,349999999999998","1,0","0,0","0,0","0,0","0,0",3128462,60
2022-09-11,"0,0","53,910000000000004","3,0","0,0","0,0","0,0","0,0",3141235,2
2022-09-11,"0,0","48,720000000000006","4,0","0,0","0,0","0,0","0,0",2996230,46
2022-09-11,"0,0","12,899999999999999","1,0","0,0","0,0","0,0","0,0",3133693,69
2022-09-11,"0,0","80,44999999999999","6,0","0,0","0,0","0,0","0,0",3138036,98
2022-09-11,"0,0","41,77","1,0","0,0","0,0","0,0","0,0",3132165,73
2022-09-11,"0,0","49,03","1,0","0,0","0,0","0,0","0,0",3132165,84
2022-09-11,"0,0","61,400000000000006","6,0","0,0","0,0","0,0","0,0",3138036,107
2022-09-11,"0,0","41,14","1,0","0,0","0,0","0,0","0,0",3132165,80
2022-09-11,"0,0","48,34","1,0","0,0","0,0","0,0","0,0",3132165,47
2022-09-11,"0,0","61,400000000000006","6,0","0,0","0,0","0,0","0,0",3138036,73
2022-09-11,"0,0","58,6","6,0","0,0","0,0","0,0","0,0",3138036,10
2022-09-11,"0,0","63,39","6,0","0,0","0,0","0,0","0,0",3138036,84
2022-09-11,"0,0","31,45","1,0","0,0","0,0","0,0","0,0",3137454,88
2022-09-11,"0,0","35,64","1,0","0,0","0,0","0,0","0,0",3137454,13
2022-09-11,"0,0","35,220000000000006","1,0","0,0","0,0","0,0","0,0",3137454,44
2022-09-11,"0,0","31,45","1,0","0,0","0,0","0,0","0,0",3137454,5
2022-09-11,"0,0","31,45","1,0","0,0","0,0","0,0","0,0",3137454,58
2022-09-11,"15,62","0,0","0,0","32,129999999999995","1,0","7,79","25,41",3116126,47
2022-09-11,"16,58","0,0","0,0","32,129999999999995","1,0","6,83","25,41",3116126,53
2022-09-11,"8,14","0,0","0,0","14,13","1,0","2,17","12,31",1022257,17
2022-09-11,"0,0","561,91","4,0","0,0","0,0","0,0","0,0",3126994,15
2022-09-11,"0,0","664,68","16,0","0,0","0,0","0,0","0,0",3118491,57
2022-09-11,"0,0","667,05","16,0","0,0","0,0","0,0","0,0",3118491,48
2022-09-11,"0,0","101,77","16,0","0,0","0,0","0,0","0,0",1012251,12
2022-09-11,"0,0","1294,8500000000001","4,0","0,0","0,0","0,0","0,0",3126994,3
2022-09-11,"0,0","148,13","16,0","0,0","0,0","0,0","0,0",2915262,58
2022-09-11,"0,0","885,27","4,0","0,0","0,0","0,0","0,0",3126994,60
2022-09-11,"0,0","1248,8400000000001","4,0","0,0","0,0","0,0","0,0",3126994,104
2022-09-11,"0,0","645,96","16,0","0,0","0,0","0,0","0,0",3118491,70
2022-09-11,"0,0","1132,19","4,0","0,0","0,0","0,0","0,0",3126994,26
